dataset,split,session,dialog_id,dialog_idx,turn_id,turn_idx,speaker,start,end,emotion_code,emotion,erc_target,utterance,dialog_type,marker_gender
IEMOCAP,train,Session1,Ses01F_impro04,3,Ses01F_impro04_M023,46,M,144.9125,149.51,neu,neutral,True,"I just, you know, think you should try a little harder maybe.",impro,F
IEMOCAP,train,Session1,Ses01F_impro04,3,Ses01F_impro04_F023,47,F,148.55,152.85,fru,frustrated,True,you think that you're better than me because I don't have a car?,impro,F
IEMOCAP,train,Session1,Ses01F_impro04,3,Ses01F_impro04_M024,48,M,151.84,154.03,neu,neutral,True,I didn't say that.,impro,F
IEMOCAP,train,Session1,Ses01F_impro04,3,Ses01F_impro04_F024,49,F,153.18,155.2925,fru,frustrated,True,"You know, you're riding the bus, too.",impro,F
IEMOCAP,train,Session1,Ses01F_impro04,3,Ses01F_impro04_M025,50,M,154.6,157.8,neu,neutral,True,"I am riding the bus, but by choice.",impro,F
IEMOCAP,train,Session1,Ses01F_impro04,3,Ses01F_impro04_F025,51,F,157.1625,159.7,fru,frustrated,True,Why?  What choice?,impro,F
IEMOCAP,train,Session1,Ses01F_impro04,3,Ses01F_impro04_M026,52,M,158.95,161.35,neu,neutral,True,"To save the environment, carpool.",impro,F
IEMOCAP,train,Session1,Ses01F_impro04,3,Ses01F_impro04_F026,53,F,161.0787,163.78,fru,frustrated,True,You're saving the environment. mmhmm,impro,F
IEMOCAP,train,Session1,Ses01F_impro04,3,Ses01F_impro04_M027,54,M,162.12,164.7825,neu,neutral,True,Yes.  One less car at a time.,impro,F
IEMOCAP,train,Session1,Ses01F_impro04,3,Ses01F_impro04_F027,55,F,164.3925,167.565,fru,frustrated,True,Interesting.  That's fantastic.,impro,F
IEMOCAP,train,Session1,Ses01F_impro04,3,Ses01F_impro04_M028,56,M,165.47,166.71,neu,neutral,True,Mmhmm.,impro,F
IEMOCAP,train,Session1,Ses01F_impro04,3,Ses01F_impro04_M029,57,M,167.05,171.43,fru,frustrated,True,"You know, you don't have to take out your frustration on me, you know, just because...",impro,F
IEMOCAP,train,Session1,Ses01F_impro04,3,Ses01F_impro04_F028,58,F,170.83,172.84,ang,angry,True,I'm not frustrated.,impro,F
IEMOCAP,train,Session1,Ses01F_impro04,3,Ses01F_impro04_M030,59,M,171.75,175.26,fru,frustrated,True,...you can't get a job and refuse to have a resume.,impro,F
IEMOCAP,train,Session1,Ses01F_impro04,3,Ses01F_impro04_F029,60,F,175.27,178.43,ang,angry,True,Who do you think you are?,impro,F
IEMOCAP,train,Session1,Ses01F_impro04,3,Ses01F_impro04_M031,61,M,178.0033,180.865,neu,neutral,True,I don't think I'm anyone.,impro,F
IEMOCAP,train,Session1,Ses01F_impro04,3,Ses01F_impro04_F030,62,F,180.3025,183.4875,ang,angry,True,You are so high and mighty.  I just--,impro,F
IEMOCAP,train,Session1,Ses01F_impro04,3,Ses01F_impro04_M032,63,M,182.82,185.54,neu,neutral,True,I- I-I didn't-- okay.,impro,F
IEMOCAP,train,Session1,Ses01F_impro04,3,Ses01F_impro04_F031,64,F,184.47,188.87,ang,angry,True,Oh.  I'm saving the environment. I'm riding this car because I- I want to.,impro,F
IEMOCAP,train,Session1,Ses01F_impro04,3,Ses01F_impro04_M033,65,M,186.12,187.4625,xxx,unknown,False,What?  No.,impro,F
IEMOCAP,train,Session1,Ses01F_impro04,3,Ses01F_impro04_M034,66,M,188.01,190.71,fru,frustrated,True,What? Oh.  So now you're...,impro,F
IEMOCAP,train,Session1,Ses01F_impro04,3,Ses01F_impro04_F032,67,F,189.12,192.02,ang,angry,True,"The bus, I'm riding the bus because I want to.",impro,F
IEMOCAP,train,Session1,Ses01F_impro04,3,Ses01F_impro04_M035,68,M,191.28,195.13,fru,frustrated,True,you know what?  You don't have to take your anger and your hurt out on me.,impro,F
IEMOCAP,train,Session1,Ses01F_impro04,3,Ses01F_impro04_F033,69,F,193.5875,199.4325,ang,angry,True,I can not-- you are not here by choice.  Nobody would ride this bus by choice.,impro,F
IEMOCAP,train,Session1,Ses01F_impro04,3,Ses01F_impro04_M036,70,M,200.215,202.0825,xxx,unknown,False,Why not?,impro,F
IEMOCAP,train,Session1,Ses01F_impro05,4,Ses01F_impro05_M000,0,M,3.61,5.19,neu,neutral,True,Hi.  Thanks for waiting.,impro,F
IEMOCAP,train,Session1,Ses01F_impro05,4,Ses01F_impro05_F000,1,F,4.24,5.23,fru,frustrated,True,Hi.,impro,F
IEMOCAP,train,Session1,Ses01F_impro05,4,Ses01F_impro05_M001,2,M,5.21,6.44,hap,happy,True,Can I help you?,impro,F
IEMOCAP,train,Session1,Ses01F_impro05,4,Ses01F_impro05_F001,3,F,5.26,7.16,fru,frustrated,True,Yeah. This is the fourth line that I have been in.,impro,F
IEMOCAP,train,Session1,Ses01F_impro05,4,Ses01F_impro05_M002,4,M,6.6,7.71,hap,happy,True,Uh huh.,impro,F
IEMOCAP,train,Session1,Ses01F_impro05,4,Ses01F_impro05_F002,5,F,7.35,8.85,fru,frustrated,True,I need my bag.,impro,F
IEMOCAP,train,Session1,Ses01F_impro05,4,Ses01F_impro05_M003,6,M,8.32,9.8,neu,neutral,True,Okay.,impro,F
IEMOCAP,train,Session1,Ses01F_impro05,4,Ses01F_impro05_F003,7,F,9.2,13.02,fru,frustrated,True,"I flew in over three hours ago, I've been in four different lines.",impro,F
IEMOCAP,train,Session1,Ses01F_impro05,4,Ses01F_impro05_M004,8,M,12.26,13.78,neu,neutral,True,Okay.,impro,F
IEMOCAP,train,Session1,Ses01F_impro05,4,Ses01F_impro05_F004,9,F,13.04,22.74,fru,frustrated,True,I waited the entire baggage- I waited for the whole baggage carousel four times.  They told me to go to the next one.  I waited through that for three planes and now I'm here.,impro,F
IEMOCAP,train,Session1,Ses01F_impro05,4,Ses01F_impro05_M005,10,M,21.84,25.9,neu,neutral,True,Okay.  Great.  I'm really sorry that you had to do that.  What's your last name?  Let's start there.,impro,F
IEMOCAP,train,Session1,Ses01F_impro05,4,Ses01F_impro05_F005,11,F,25.35,26.76,fru,frustrated,True,Nash.,impro,F
IEMOCAP,train,Session1,Ses01F_impro05,4,Ses01F_impro05_M006,12,M,25.99,27.7272,neu,neutral,True,Okay.,impro,F
IEMOCAP,train,Session1,Ses01F_impro05,4,Ses01F_impro05_F006,13,F,28.24,29.91,xxx,unknown,False,No G.,impro,F
IEMOCAP,train,Session1,Ses01F_impro05,4,Ses01F_impro05_M007,14,M,28.29,34.1425,neu,neutral,True,all right- okay.  And you lost your bag? Is that- that the issue?,impro,F
IEMOCAP,train,Session1,Ses01F_impro05,4,Ses01F_impro05_F007,15,F,32.19,33.5,fru,frustrated,True,Yes.,impro,F
IEMOCAP,train,Session1,Ses01F_impro05,4,Ses01F_impro05_F008,16,F,33.78,35.9,ang,angry,True,Flight seven fourteen.,impro,F
IEMOCAP,train,Session1,Ses01F_impro05,4,Ses01F_impro05_M008,17,M,34.7,36.52,neu,neutral,True,Uh-huh.,impro,F
IEMOCAP,train,Session1,Ses01F_impro05,4,Ses01F_impro05_F009,18,F,36.71,44.03,ang,angry,True,"Am I going to be getting, like, free tickets, free mileage. When can I expect my bag here?",impro,F
IEMOCAP,train,Session1,Ses01F_impro05,4,Ses01F_impro05_M009,19,M,36.91,42.76,neu,neutral,True,"Yeah. Yeah, I don't see- I don't see any--",impro,F
IEMOCAP,train,Session1,Ses01F_impro05,4,Ses01F_impro05_M010,20,M,43.86,49.97,neu,neutral,True,"I don't see any record of it, and I-usually when I don't see a record of it, that means um-",impro,F
IEMOCAP,train,Session1,Ses01F_impro05,4,Ses01F_impro05_M011,21,M,49.97,70.26,neu,neutral,True,"we've mistakenly lost your baggage.  We're very sorry.  On behalf of Jet Blue I would like to apologize for any inconvenience.  I am allowed to issue you a fifty dollar gift card which you can use any future flights you want to take with us.  I'm very sorry, once again...",impro,F
IEMOCAP,train,Session1,Ses01F_impro05,4,Ses01F_impro05_F010,22,F,69.55,73.76,xxx,unknown,False,"Oh, Are you kidding me?",impro,F
IEMOCAP,train,Session1,Ses01F_impro05,4,Ses01F_impro05_M012,23,M,70.38,73.14,neu,neutral,True,"for such an inconvenience and your bag, but",impro,F
IEMOCAP,train,Session1,Ses01F_impro05,4,Ses01F_impro05_M013,24,M,73.55,74.99,neu,neutral,True,Yeah.,impro,F
IEMOCAP,train,Session1,Ses01F_impro05,4,Ses01F_impro05_F011,25,F,73.87,75.5375,ang,angry,True,Is this a joke?,impro,F
IEMOCAP,train,Session1,Ses01F_impro05,4,Ses01F_impro05_M014,26,M,75.03,76.48,neu,neutral,True,"No, no.",impro,F
IEMOCAP,train,Session1,Ses01F_impro05,4,Ses01F_impro05_F012,27,F,75.61,80.73,ang,angry,True,"Are there candid cameras?  Is this that movie? There's that show, right?  Airplane, airline.",impro,F
IEMOCAP,train,Session1,Ses01F_impro05,4,Ses01F_impro05_M015,28,M,80.22,83.2425,neu,neutral,True,"No, no.  This is real.",impro,F
IEMOCAP,train,Session1,Ses01F_impro05,4,Ses01F_impro05_F013,29,F,82.75,86.06,xxx,unknown,False,So you'll give me money and then I'll get my bag?,impro,F
IEMOCAP,train,Session1,Ses01F_impro05,4,Ses01F_impro05_M016,30,M,85.72,93.9575,neu,neutral,True,"No.  I'm just giving you money, the bag is gone.  If it's not here, I'm really sorry there is nothing I can do because...",impro,F
IEMOCAP,train,Session1,Ses01F_impro05,4,Ses01F_impro05_M017,31,M,94.005,100.4,neu,neutral,True,this is the only track record that we have and if it's not listed here then it's probably not anywhere.,impro,F
IEMOCAP,train,Session1,Ses01F_impro05,4,Ses01F_impro05_F014,32,F,99.52,102.9,ang,angry,True,"You're kidding me, this is a joke.",impro,F
IEMOCAP,train,Session1,Ses01F_impro05,4,Ses01F_impro05_M018,33,M,100.55,103.68,xxx,unknown,False,"Once again, I'm really- I'm really sorry.",impro,F
IEMOCAP,train,Session1,Ses01F_impro05,4,Ses01F_impro05_F015,34,F,103.005,118.5,ang,angry,True,Do you have any idea-- fifty dollars?  That's supposed to replace everything that I have?  Do you understand how much I have packed in there? Not only does it have sentimental value; it can't be replaced like that.  It was incredibly expensive.,impro,F
IEMOCAP,train,Session1,Ses01F_impro05,4,Ses01F_impro05_M019,35,M,111.28,112.81,neu,neutral,True,Yes.,impro,F
IEMOCAP,train,Session1,Ses01F_impro05,4,Ses01F_impro05_M020,36,M,118.04,119.37,neu,neutral,True,I know.,impro,F
IEMOCAP,train,Session1,Ses01F_impro05,4,Ses01F_impro05_F016,37,F,118.53,122.44,ang,angry,True,We flew in from Paris.  I've been shopping for three weeks.,impro,F
IEMOCAP,train,Session1,Ses01F_impro05,4,Ses01F_impro05_M021,38,M,121.19,129.23,xxx,unknown,False,"I'm very sorry.  But if you see the sign that's right behind me here, it spells it out really clearly that we are not held liable--",impro,F
IEMOCAP,train,Session1,Ses01F_impro05,4,Ses01F_impro05_F017,39,F,127.485,136.85,ang,angry,True,I don't care what you're freaking sign says.  Somebody- Somebody needs to replace everything I've got there and give me money for my inconvenience.,impro,F
IEMOCAP,train,Session1,Ses01F_impro05,4,Ses01F_impro05_M022,40,M,131.02,133.25,neu,neutral,True,Okay. Calm-,impro,F
IEMOCAP,train,Session1,Ses01F_impro05,4,Ses01F_impro05_M023,41,M,136.19,143.5,neu,neutral,True,"Actually, we are not necessarily liable to give you- to even give you this fifty dollars so... it's actually- it's actually really",impro,F
IEMOCAP,train,Session1,Ses01F_impro05,4,Ses01F_impro05_F018,42,F,137.715,140.11,ang,angry,True,Do you understand who my husband is?,impro,F
IEMOCAP,train,Session1,Ses01F_impro05,4,Ses01F_impro05_F019,43,F,140.225,145.6,ang,angry,True,"If you're- if you're- if you're looking for a lawsuit, baby, you've found it.",impro,F
IEMOCAP,train,Session1,Ses01F_impro05,4,Ses01F_impro05_M024,44,M,144.85,151.16,neu,neutral,True,"We are actually not even allowed--  you know, like we don't have to give you this fifty dollars.  We don't have to do that.",impro,F
IEMOCAP,train,Session1,Ses01F_impro05,4,Ses01F_impro05_F020,45,F,149.365,153.8,ang,angry,True,Oh-Oh.  It's a gift.  You're-You're helping me out here?,impro,F
IEMOCAP,train,Session1,Ses01F_impro05,4,Ses01F_impro05_M025,46,M,151.335,152.71,neu,neutral,True,It's a gift.,impro,F
IEMOCAP,train,Session1,Ses01F_impro05,4,Ses01F_impro05_M026,47,M,152.8325,158.58,neu,neutral,True,"You know, the airlines can not be held responsible for every bag of luggage that comes through here.",impro,F
IEMOCAP,train,Session1,Ses01F_impro05,4,Ses01F_impro05_F021,48,F,155.6,160.36,ang,angry,True,You are cruising for a bruising.  You are in so much trouble.,impro,F
IEMOCAP,train,Session1,Ses01F_impro05,4,Ses01F_impro05_M027,49,M,159.66,161.37,neu,neutral,True,With the amount of--,impro,F
IEMOCAP,train,Session1,Ses01F_impro05,4,Ses01F_impro05_F022,50,F,160.41,163.7975,ang,angry,True,Who's in charge?  Who is the president of Jet Blue?,impro,F
IEMOCAP,train,Session1,Ses01F_impro05,4,Ses01F_impro05_M028,51,M,163.25,166.99,neu,neutral,True,"Um, actually, I don't know. I don't know. Oh really?",impro,F
IEMOCAP,train,Session1,Ses01F_impro05,4,Ses01F_impro05_F023,52,F,163.88,165.8,ang,angry,True,Because I probably know him.,impro,F
IEMOCAP,train,Session1,Ses01F_impro05,4,Ses01F_impro05_F024,53,F,166.33,167.71,ang,angry,True,Yeah.,impro,F
IEMOCAP,train,Session1,Ses01F_impro05,4,Ses01F_impro05_M029,54,M,167.15,173.63,neu,neutral,True,Well then maybe you can just call him and he can give you more money.  But right now all I can do--,impro,F
IEMOCAP,train,Session1,Ses01F_impro05,4,Ses01F_impro05_F025,55,F,171.09,174.2,ang,angry,True,"I don't want money, I want my clothes.",impro,F
IEMOCAP,train,Session1,Ses01F_impro05,4,Ses01F_impro05_M030,56,M,173.7325,178.2625,neu,neutral,True,"Right now all I can do is just give you this fifty dollars, I'm really sorry.",impro,F
IEMOCAP,train,Session1,Ses01F_impro05,4,Ses01F_impro05_F026,57,F,177.6025,179.09,ang,angry,True,What's your name?,impro,F
IEMOCAP,train,Session1,Ses01F_impro05,4,Ses01F_impro05_M031,58,M,178.59,180.87,neu,neutral,True,Oh.  My name is Sean. Hi.,impro,F
IEMOCAP,train,Session1,Ses01F_impro05,4,Ses01F_impro05_F027,59,F,179.22,183.845,xxx,unknown,False,Sean.  Great. Do you have a badge number or something?,impro,F
IEMOCAP,train,Session1,Ses01F_impro05,4,Ses01F_impro05_M032,60,M,183.14,189.3875,sur,surprised,False,"Badge number?  Uh, no.  You can just take my employee number I guess.",impro,F
IEMOCAP,train,Session1,Ses01F_impro05,4,Ses01F_impro05_F028,61,F,188.78,190.8975,ang,angry,True,Okay.  I'll do that.,impro,F
IEMOCAP,train,Session1,Ses01F_impro05,4,Ses01F_impro05_M033,62,M,190.23,196.9,sur,surprised,False,Why?  Have I done something wrong?  Have I given you bad service?  I feel like I have done the best I could.,impro,F
IEMOCAP,train,Session1,Ses01F_impro05,4,Ses01F_impro05_F029,63,F,195.38,199.33,ang,angry,True,I don't think you have done everything you could do because I don't have my bag here yet.,impro,F
IEMOCAP,train,Session1,Ses01F_impro05,4,Ses01F_impro05_M034,64,M,198.66,205.17,neu,neutral,True,"If you want, you can write a letter.  I can give you the address. Yes.  An angry--",impro,F
IEMOCAP,train,Session1,Ses01F_impro05,4,Ses01F_impro05_F030,65,F,202.86,206.17,ang,angry,True,A letter? I'll make a personal phone call.,impro,F
IEMOCAP,train,Session1,Ses01F_impro05,4,Ses01F_impro05_M035,66,M,205.63,211.94,neu,neutral,True,"Or you can make a phone call.  But I think a letter might be a little more-- in my impression, letters have more...",impro,F
IEMOCAP,train,Session1,Ses01F_impro06,5,Ses01F_impro06_M000,0,M,11.46,14.74,sad,sad,True,"I'm sorry, Joy.",impro,F
IEMOCAP,train,Session1,Ses01F_impro06,5,Ses01F_impro06_F000,1,F,14.7939,18.17,xxx,unknown,False,It's okay.,impro,F
IEMOCAP,train,Session1,Ses01F_impro06,5,Ses01F_impro06_M001,2,M,18.49,24.91,neu,neutral,True,Is there anything I can get you?  Do you want me to take care of anything for you or...?,impro,F
IEMOCAP,train,Session1,Ses01F_impro06,5,Ses01F_impro06_F001,3,F,24.02,25.69,xxx,unknown,False,"No, no, no.",impro,F
IEMOCAP,train,Session1,Ses01F_impro06,5,Ses01F_impro06_M002,4,M,25.12,26.56,neu,neutral,True,...pick up anything?,impro,F
IEMOCAP,train,Session1,Ses01F_impro06,5,Ses01F_impro06_F002,5,F,26.07,27.65,sad,sad,True,No.,impro,F
IEMOCAP,train,Session1,Ses01F_impro06,5,Ses01F_impro06_M003,6,M,28.97,35.02,sad,sad,True,You know you are welcome to stay at my house if you want to just check out for a couple days and hang out.,impro,F
IEMOCAP,train,Session1,Ses01F_impro06,5,Ses01F_impro06_F003,7,F,34.45,35.78,neu,neutral,True,That's sweet.,impro,F
IEMOCAP,train,Session1,Ses01F_impro06,5,Ses01F_impro06_F004,8,F,36.07,38.04,neu,neutral,True,Thank you.,impro,F
IEMOCAP,train,Session1,Ses01F_impro06,5,Ses01F_impro06_F005,9,F,39.6025,46.29,sad,sad,True,I went to see her headstone a week or two ago.,impro,F
IEMOCAP,train,Session1,Ses01F_impro06,5,Ses01F_impro06_F006,10,F,47.34,59.38,sad,sad,True,"I used to go to cemeteries a lot before she died.  I just, you know, I felt like they were urban oasis, you know, there is always this green in the city.",impro,F
IEMOCAP,train,Session1,Ses01F_impro06,5,Ses01F_impro06_M004,11,M,56.17,57.49,neu,neutral,True,Hmm.,impro,F
IEMOCAP,train,Session1,Ses01F_impro06,5,Ses01F_impro06_F007,12,F,59.4525,67.4525,sad,sad,True,So I was like wandering around before.  It takes forever to find her headstone; I always lose it. You know.,impro,F
IEMOCAP,train,Session1,Ses01F_impro06,5,Ses01F_impro06_F008,13,F,70.22,80.13,sad,sad,True,So I was looking at this other one and there was like a piece of candy there and I thought that I would take the candy and put it on her headstone.  And-,impro,F
IEMOCAP,train,Session1,Ses01F_impro06,5,Ses01F_impro06_F009,14,F,80.16,87.74,neu,neutral,True,"this woman came up and, you know, it was hers. It was her person that was there.",impro,F
IEMOCAP,train,Session1,Ses01F_impro06,5,Ses01F_impro06_M005,15,M,86.96,88.63,neu,neutral,True,Oh.  She was there?,impro,F
IEMOCAP,train,Session1,Ses01F_impro06,5,Ses01F_impro06_F010,16,F,87.83,93.67,sad,sad,True,"Yeah.  And she was like, that's pathetic, I hope you enjoy it.",impro,F
IEMOCAP,train,Session1,Ses01F_impro06,5,Ses01F_impro06_F011,17,F,101.83,116.91,sad,sad,True,"And I, you know, I mean, I said I was sorry and I brought it back to her kind of and I like put it on the ground and she was like, no, it's fine.  She was like, I would rather have her back, honestly.",impro,F
IEMOCAP,train,Session1,Ses01F_impro06,5,Ses01F_impro06_M006,18,M,107.78,109.27,neu,neutral,True,Mmhmm.,impro,F
IEMOCAP,train,Session1,Ses01F_impro06,5,Ses01F_impro06_F012,19,F,117.07,126.04,sad,sad,True,"I don't know.  It just, like, I felt so bad because I shouldn't have done it.  I don't know.  Whatever.",impro,F
IEMOCAP,train,Session1,Ses01F_impro06,5,Ses01F_impro06_M007,20,M,125.47,127.19,sad,sad,True,Yeah.,impro,F
IEMOCAP,train,Session1,Ses01F_impro06,5,Ses01F_impro06_F013,21,F,132.9575,134.49,sad,sad,True,I don't know.,impro,F
IEMOCAP,train,Session1,Ses01F_impro06,5,Ses01F_impro06_M008,22,M,134.4,136.49,neu,neutral,True,How long were you there for?,impro,F
IEMOCAP,train,Session1,Ses01F_impro06,5,Ses01F_impro06_F014,23,F,135.96,137.95,sad,sad,True,At the cemetery?,impro,F
IEMOCAP,train,Session1,Ses01F_impro06,5,Ses01F_impro06_M009,24,M,137.09,138.44,neu,neutral,True,Mmhmm.,impro,F
IEMOCAP,train,Session1,Ses01F_impro06,5,Ses01F_impro06_F015,25,F,138.0685,141.05,sad,sad,True,couple hours.,impro,F
IEMOCAP,train,Session1,Ses01F_impro06,5,Ses01F_impro06_F016,26,F,141.84,149.4375,neu,neutral,True,"I brought- I brought Chuck with me. He went to Redlands, yeah, for the day.  We ran through the sprinklers.",impro,F
IEMOCAP,train,Session1,Ses01F_impro06,5,Ses01F_impro06_M010,27,M,144.09,145.68,neu,neutral,True,Oh really?,impro,F
IEMOCAP,train,Session1,Ses01F_impro06,5,Ses01F_impro06_M011,28,M,155.07,158.38,neu,neutral,True,You ran through the sprinklers in the cemetery?,impro,F
IEMOCAP,train,Session1,Ses01F_impro06,5,Ses01F_impro06_F017,29,F,158.08,163.35,xxx,unknown,False,It was hot.[LIPSMACK],impro,F
IEMOCAP,train,Session1,Ses01F_impro06,5,Ses01F_impro06_M012,30,M,165.61,168.1,neu,neutral,True,Is it a big cemetery?,impro,F
IEMOCAP,train,Session1,Ses01F_impro06,5,Ses01F_impro06_F018,31,F,167.64,174.84,neu,neutral,True,Yeah.  It's huge.  Redlands is an old city so they have lots and lots of stones.,impro,F
IEMOCAP,train,Session1,Ses01F_impro06,5,Ses01F_impro06_M013,32,M,174.39,177.15,neu,neutral,True,"Oh, so they're like really old too, really old ones?",impro,F
IEMOCAP,train,Session1,Ses01F_impro06,5,Ses01F_impro06_F019,33,F,176.35,178.01,neu,neutral,True,Yeah.,impro,F
IEMOCAP,train,Session1,Ses01F_impro06,5,Ses01F_impro06_F020,34,F,182.56,197.73,sad,sad,True,"It's weird.  Whenever I go back to town, I think of her.  I mean, it's like ... I mean we grew up together and she died when we were twenty one.  And yeah.  She had cancer, she had two brain tumors.",impro,F
IEMOCAP,train,Session1,Ses01F_impro06,5,Ses01F_impro06_F021,35,F,197.755,214.34,sad,sad,True,"My best friend Heather.  She's got a- we have a- we built this like little--  There's a park, Prospect Park.  And there is like a garden section of it that we set up for her.",impro,F
