dataset,split,session,dialog_id,dialog_idx,turn_id,turn_idx,speaker,start,end,emotion_code,emotion,erc_target,text,dialog_type,marker_gender,intensity_mean_db,intensity_std_db,pitch_mean_hz,pitch_std_hz,pitch_range_hz,articulation_rate_syll_per_s,hnr_mean_db,audio_path,audio_exists
IEMOCAP,train,Session1,Ses01F_impro02,1,Ses01F_impro02_M016,37,M,195.1047,199.52,fru,frustrated,True,It's just not fair.,impro,F,52.76972572042705,5.301874110767227,328.7596010788909,121.85433321659104,356.0775009166164,4.98265977776205,4.067677966904641,/Users/yusuf/Data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro02/Ses01F_impro02_M016.wav,True
IEMOCAP,train,Session1,Ses01F_impro03,2,Ses01F_impro03_M000,0,M,3.24,5.46,neu,neutral,True,So what's up?  What's new?,impro,F,62.81653515700171,10.129043487399192,228.23272101669625,49.814128997044534,135.97274204180133,5.040322580645161,10.122101349015512,/Users/yusuf/Data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M000.wav,True
IEMOCAP,train,Session1,Ses01F_impro03,2,Ses01F_impro03_F000,1,F,4.88,7.74,hap,happy,True,Well Vegas was awesome.,impro,F,66.14691438877377,10.052233397910998,192.58654843485436,50.05359384986824,242.68933110673646,4.007123775601069,7.7984227065740175,/Users/yusuf/Data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_F000.wav,True
IEMOCAP,train,Session1,Ses01F_impro03,2,Ses01F_impro03_M001,2,M,6.6,8.66,neu,neutral,True,Yeah.  I heard.,impro,F,63.921966408349995,10.081895740660764,151.83570268518693,39.66067425740056,267.12104456952494,2.2489282451331785,6.7682957118937415,/Users/yusuf/Data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M001.wav,True
IEMOCAP,train,Session1,Ses01F_impro03,2,Ses01F_impro03_F001,3,F,7.93,11.37,hap,happy,True,"And, um, I got married.",impro,F,65.80315125186695,10.605101816108421,191.95901790897446,30.61853122700094,147.66961972203868,4.0193430886139545,10.787563215324099,/Users/yusuf/Data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_F001.wav,True
IEMOCAP,train,Session1,Ses01F_impro03,2,Ses01F_impro03_M002,4,M,10.53,13.84,sur,surprised,False,Shut up.  No- in Vegas?,impro,F,72.92802837783366,12.793914508870435,209.03039905330735,61.36249256257413,287.2447563044989,3.7593984962406015,9.629204615607486,/Users/yusuf/Data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M002.wav,True
IEMOCAP,train,Session1,Ses01F_impro03,2,Ses01F_impro03_F002,5,F,12.8,15.37,hap,happy,True,Yeah.  In the old town part.,impro,F,74.0556858305336,10.490571397842118,235.8730539075324,48.32628659578781,241.31748132798435,4.000111114197616,9.343307138382475,/Users/yusuf/Data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_F002.wav,True
IEMOCAP,train,Session1,Ses01F_impro03,2,Ses01F_impro03_M003,6,M,14.93,18.9075,exc,excited,True,Who did you marry?,impro,F,79.12787663297154,14.18903575234051,282.7756896368797,60.5338084275531,315.26424332156057,6.208609271523179,5.368251005266724,/Users/yusuf/Data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M003.wav,True
IEMOCAP,train,Session1,Ses01F_impro03,2,Ses01F_impro03_F003,7,F,15.87,20.4867,xxx,unknown,False,Chuck. [LAUGHTER],impro,F,80.51674827183362,12.23868428167945,329.3545409297034,67.07824756927961,295.49880950645814,4.247888819679162,5.344675925066707,/Users/yusuf/Data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_F003.wav,True
IEMOCAP,train,Session1,Ses01F_impro03,2,Ses01F_impro03_M004,8,M,20.2532,22.83,xxx,unknown,False,Did you propose to you?,impro,F,73.37461525037182,6.984966901228115,266.45437165971197,73.93467098954501,325.26269553487,5.044992602294502,9.15539481506094,/Users/yusuf/Data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M004.wav,True
IEMOCAP,train,Session1,Ses01F_impro03,2,Ses01F_impro03_F004,9,F,21.75,25.52,hap,happy,True,Um- Yes.  It was very romantic.,impro,F,76.77496877854135,8.170612104987654,246.58737923073397,55.94620717808258,318.86254262494487,3.9788458031466036,9.644288394365983,/Users/yusuf/Data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_F004.wav,True
IEMOCAP,train,Session1,Ses01F_impro03,2,Ses01F_impro03_F005,10,F,25.5584,28.14,hap,happy,True,It was at the slot machines.,impro,F,72.66775167655692,7.8910966627618135,244.5243440488579,75.53490548555638,282.3891973851703,4.64823512322665,9.675783490672918,/Users/yusuf/Data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_F005.wav,True
IEMOCAP,train,Session1,Ses01F_impro03,2,Ses01F_impro03_M005,11,M,27.28,29.65,xxx,unknown,False,Oh.  The Wheel of Fortune slots?,impro,F,70.665147574187,8.775410674173763,203.8062341153983,54.63328010598916,266.10865877641055,4.641350210970464,9.079839139061793,/Users/yusuf/Data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M005.wav,True
IEMOCAP,train,Session1,Ses01F_impro03,2,Ses01F_impro03_F006,12,F,28.37,34.71,hap,happy,True,"Uhuh, uhuh.  He won big and he-and he realized that the only thing that would make it better was me as his bride.",impro,F,66.47084657774491,8.266895250689407,178.56305352157958,35.17690878532426,351.8291313706368,5.873976504093984,9.513792965010566,/Users/yusuf/Data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_F006.wav,True
IEMOCAP,train,Session1,Ses01F_impro03,2,Ses01F_impro03_M006,13,M,34.25,36.34,neu,neutral,True,He turned to you and was like...,impro,F,65.5734848155951,11.237543771162523,136.86334044579954,24.25971010913432,187.68141454629176,3.5608308605341246,12.361356294310273,/Users/yusuf/Data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M006.wav,True
IEMOCAP,train,Session1,Ses01F_impro03,2,Ses01F_impro03_F007,14,F,35.6349,40.1,xxx,unknown,False,Hey.  Let's get married and I said okay.,impro,F,67.63855569348257,9.974659618277691,207.89395965465488,81.4923931546443,406.5339218323826,4.784604830340023,7.541330544768119,/Users/yusuf/Data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_F007.wav,True
IEMOCAP,train,Session1,Ses01F_impro03,2,Ses01F_impro03_M007,15,M,37.7175,40.47,hap,happy,True,[LAUGHTER] That's really romantic.,impro,F,65.7738373287386,8.672759226285528,212.1319978396736,90.6591992698718,402.1808622572212,4.222192901438185,7.372606048879629,/Users/yusuf/Data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M007.wav,True
IEMOCAP,train,Session1,Ses01F_impro03,2,Ses01F_impro03_F008,16,F,40.12,42.79,hap,happy,True,"Yeah.  Well.  You know, because he's leaving the next day.",impro,F,69.90698988825235,9.012335318728807,201.18304829921584,64.52130754369038,401.5147890855192,4.119850187265918,11.340035897638593,/Users/yusuf/Data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_F008.wav,True
IEMOCAP,train,Session1,Ses01F_impro03,2,Ses01F_impro03_M008,17,M,42.09,43.41,neu,neutral,True,Yeah.,impro,F,65.91456195027202,8.753799279349897,198.6447379615565,51.95438860560935,162.67568061926318,3.788058146692552,8.31017913621867,/Users/yusuf/Data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M008.wav,True
IEMOCAP,train,Session1,Ses01F_impro03,2,Ses01F_impro03_F009,18,F,42.84,44.54,hap,happy,True,But we're going to have a honeymoon cruise.,impro,F,70.95402087909872,10.75471071521851,205.9074088402556,47.438763196290516,153.93629027491946,5.805646898741354,9.474061396088478,/Users/yusuf/Data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_F009.wav,True
IEMOCAP,train,Session1,Ses01F_impro03,2,Ses01F_impro03_M009,19,M,44.16,49.07,neu,neutral,True,"Does that mean that you're going to get citizenship, too, in- in England or whatever?",impro,F,66.1153070854078,9.895604552041467,173.3294962285175,53.347079287973905,295.9592280040081,4.640371229698375,12.673998510150783,/Users/yusuf/Data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M009.wav,True
IEMOCAP,train,Session1,Ses01F_impro03,2,Ses01F_impro03_F010,20,F,47.87,51.075,hap,happy,True,Oh.  I hadn't even thought about that.,impro,F,68.97740327004192,9.789959840271905,230.26875850693798,74.38066657867783,294.8279022986756,3.2485477412441486,7.235779124264447,/Users/yusuf/Data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_F010.wav,True
IEMOCAP,train,Session1,Ses01F_impro03,2,Ses01F_impro03_M010,21,M,49.61,52.43,xxx,unknown,False,Yeah.  Think about that.,impro,F,65.48554250219257,9.094147535354097,206.79093508041254,101.35705583370908,408.29458298714826,4.105195638229635,7.105304098174432,/Users/yusuf/Data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M010.wav,True
IEMOCAP,train,Session1,Ses01F_impro03,2,Ses01F_impro03_F011,22,F,51.36,53.4925,xxx,unknown,False,"He's not going to be a citizen, though.",impro,F,67.49036118833958,9.783965281486601,242.5300015426058,98.47359541009932,373.5748533935041,5.944530103471977,9.51663681123973,/Users/yusuf/Data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_F011.wav,True
IEMOCAP,train,Session1,Ses01F_impro03,2,Ses01F_impro03_M011,23,M,52.92,56.85,neu,neutral,True,Yeah.  But he'll have like a long visa.  Can you go visit then for a long time?,impro,F,68.0447128173549,9.91255333033063,206.60991104370953,71.00616978704421,244.87283704161075,5.0761421319796955,10.567682422826667,/Users/yusuf/Data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M011.wav,True
IEMOCAP,train,Session1,Ses01F_impro03,2,Ses01F_impro03_F012,24,F,55.865,58.15,hap,happy,True,Oh.  Totally.,impro,F,71.4414591900559,12.66477559848396,256.6286133473416,72.39372712938285,323.4515522423725,5.411003783475302,7.803826857260069,/Users/yusuf/Data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_F012.wav,True
IEMOCAP,train,Session1,Ses01F_impro03,2,Ses01F_impro03_M012,25,M,57.46,61.375,xxx,unknown,False,"Oh, how are you going to do the long distance thing?  So wait, are you going to move there?",impro,F,68.73001020706329,11.185288293444039,186.8066832422866,49.080734193801405,330.71994820035724,5.2395209580838324,10.14227363142695,/Users/yusuf/Data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M012.wav,True
IEMOCAP,train,Session1,Ses01F_impro03,2,Ses01F_impro03_F013,26,F,60.73,65.86,hap,happy,True,I guess I'll-  I guess I'll have an internet husband.[LAUGHTER],impro,F,70.51043950058859,9.700237145925552,262.1476655092782,74.69164847555305,387.6572899199616,5.146601215325124,7.763331539731054,/Users/yusuf/Data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_F013.wav,True
IEMOCAP,train,Session1,Ses01F_impro03,2,Ses01F_impro03_M013,27,M,65.6425,68.44,hap,happy,True,Like you need another one of those.[LAUGHTER],impro,F,78.98600956880352,11.055825546058442,229.61967964790466,56.360083308756,243.6649307790016,5.350895245935377,10.622018437901744,/Users/yusuf/Data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M013.wav,True
IEMOCAP,train,Session1,Ses01F_impro03,2,Ses01F_impro03_F014,28,F,68.01,73.75,xxx,unknown,False,I have an internet boyfriend.  I guess I'll have to juggle the two.  Is that cheating?  I don't know. Hmm.,impro,F,70.88347541113788,10.527430944502093,266.5612417733699,96.23838415201324,368.6201154709362,4.795663052543786,9.10840666571076,/Users/yusuf/Data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_F014.wav,True
IEMOCAP,train,Session1,Ses01F_impro03,2,Ses01F_impro03_M014,29,M,73.41,76.9975,hap,happy,True,Is that your phone?,impro,F,67.8654818249754,8.338670471883642,206.1863346299844,71.644282398227,394.20866116573256,4.181257513197094,5.539468804748619,/Users/yusuf/Data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M014.wav,True
IEMOCAP,train,Session1,Ses01F_impro03,2,Ses01F_impro03_F015,30,F,74.2675,78.8425,exc,excited,True,"Yeah, so [LAUGHTER] He's calling me now",impro,F,72.42865477558796,9.591695271202894,252.89387009473313,87.0619523073689,358.58700288446187,5.010812019983596,7.065535125728932,/Users/yusuf/Data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_F015.wav,True
IEMOCAP,train,Session1,Ses01F_impro03,2,Ses01F_impro03_M015,31,M,78.32,80.5,hap,happy,True,He loves you.,impro,F,69.15085408971824,9.112824557093747,182.73656960552958,57.70135548088628,369.42308901093406,4.540295119182747,11.766883589847994,/Users/yusuf/Data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M015.wav,True
IEMOCAP,train,Session1,Ses01F_impro03,2,Ses01F_impro03_F016,32,F,79.035,81.0875,hap,happy,True,"He likes to keep tabs, you know.",impro,F,64.58351036061684,9.668755453620625,190.3573075732985,37.92440937853657,170.38068105398386,3.7077805457389488,8.586469806471358,/Users/yusuf/Data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_F016.wav,True
IEMOCAP,train,Session1,Ses01F_impro03,2,Ses01F_impro03_M016,33,M,80.7175,82.5225,neu,neutral,True,How much did he win at the slot?,impro,F,64.84474658603557,10.987238328514586,153.93400525045456,28.127488224260194,86.12808750284464,3.7467216185837398,9.056150373405266,/Users/yusuf/Data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M016.wav,True
IEMOCAP,train,Session1,Ses01F_impro03,2,Ses01F_impro03_F017,34,F,82.0975,85.08,neu,neutral,True,"Uh, I think seven hundred and fifty dollars.",impro,F,62.797833875343954,9.60898460059443,231.11415216576833,71.68334236851798,314.7055973972523,4.960214942647515,10.950682025237636,/Users/yusuf/Data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_F017.wav,True
IEMOCAP,train,Session1,Ses01F_impro03,2,Ses01F_impro03_M017,35,M,84.6925,87.36,sur,surprised,False,Really? Penny slots?,impro,F,67.20966742634984,11.337671435012222,237.65786376917174,94.43955494280418,338.9588464819104,4.24979341282021,10.917452577495306,/Users/yusuf/Data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M017.wav,True
IEMOCAP,train,Session1,Ses01F_impro03,2,Ses01F_impro03_F018,36,F,85.1,88.0225,neu,neutral,True,Penny slots. That's what he plays.,impro,F,63.255899278155724,9.725837400633027,209.50701920597893,76.25039977990308,370.36239379672907,4.037232252999888,6.583727233298904,/Users/yusuf/Data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_F018.wav,True
IEMOCAP,train,Session1,Ses01F_impro03,2,Ses01F_impro03_M018,37,M,87.6425,89.08,sur,surprised,False,Wow.,impro,F,54.26955827106732,6.930829904230993,147.5637875892231,34.947745766536876,113.02926272872767,2.0869565217391304,5.9358236942451725,/Users/yusuf/Data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M018.wav,True
IEMOCAP,train,Session1,Ses01F_impro03,2,Ses01F_impro03_F019,38,F,88.08,89.5,neu,neutral,True,Yeah.,impro,F,54.787413392268924,6.981790768762428,178.70970379110105,21.647787785177197,94.94638432980577,2.1127690479334476,5.568351144548379,/Users/yusuf/Data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_F019.wav,True
IEMOCAP,train,Session1,Ses01F_impro03,2,Ses01F_impro03_M019,39,M,89.12,93.91,neu,neutral,True,I'm a big fan of the Wheel of Fortune quarters. But it just costs so much.  I don't know.,impro,F,59.945720310713504,7.562834995598203,146.23774401258697,63.59847737384808,404.89667569362246,3.549060542797495,7.582119449586445,/Users/yusuf/Data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M019.wav,True
IEMOCAP,train,Session1,Ses01F_impro03,2,Ses01F_impro03_F020,40,F,91.235,92.615,xxx,unknown,False,Oh.,impro,F,64.65750880544093,10.513409189877743,222.1020666952177,85.9382675609256,404.54216100673915,3.118604424520027,5.040989211026813,/Users/yusuf/Data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_F020.wav,True
IEMOCAP,train,Session1,Ses01F_impro03,2,Ses01F_impro03_F021,41,F,92.75,98.21,hap,happy,True,Yeah.  We played Wheel of Fortune pennies.  It's like a giant thing with like-,impro,F,67.43825852767,8.11419380882202,211.97477327273953,70.51703910946273,382.6307932824759,5.087505087505088,10.561609668517226,/Users/yusuf/Data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_F021.wav,True
IEMOCAP,train,Session1,Ses01F_impro03,2,Ses01F_impro03_M020,42,M,97.03,101.65,neu,neutral,True,"But the pennies always get you because you end up spending like, you know, fifty bucks.",impro,F,64.34168480275063,8.23662609773163,150.05403191664735,41.972651666981754,295.90092477430335,5.174035747883348,9.00518106361223,/Users/yusuf/Data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M020.wav,True
IEMOCAP,train,Session1,Ses01F_impro03,2,Ses01F_impro03_F022,43,F,99.7775,102.03,neu,neutral,True,Fifty bucks. Mmhmm.,impro,F,57.14142472534925,6.969103678676649,150.17564609240642,36.49946557121454,135.35344964283485,4.619085805934242,7.512204172566304,/Users/yusuf/Data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_F022.wav,True
IEMOCAP,train,Session1,Ses01F_impro03,2,Ses01F_impro03_M021,44,M,101.67,104.35,neu,neutral,True,"like, wait, but it's just pennies.  You're like, wait a minute I'm on to you.",impro,F,61.43684803001395,8.178278559809332,123.52927753910849,27.622893404437285,94.8162292694702,5.545286506469501,7.17784178677737,/Users/yusuf/Data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M021.wav,True
IEMOCAP,train,Session1,Ses01F_impro03,2,Ses01F_impro03_F023,45,F,102.62,103.4625,neu,neutral,True,Yeah.,impro,F,51.2703288469006,4.3792772756326945,148.32395462346753,49.03015012936484,147.85735228723996,2.374063357815862,0.9281194143267627,/Users/yusuf/Data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_F023.wav,True
IEMOCAP,train,Session1,Ses01F_impro03,2,Ses01F_impro03_F024,46,F,103.78,108.1825,hap,happy,True,Well so now we're married. We have cat children.,impro,F,63.981067205070076,9.974309614604762,269.04119555792005,60.60019523762876,344.8496417658543,3.324468085106383,9.689419540911945,/Users/yusuf/Data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_F024.wav,True
IEMOCAP,train,Session1,Ses01F_impro03,2,Ses01F_impro03_M022,47,M,105.29,106.95,exc,excited,True,Awesome.,impro,F,64.54502701780389,9.547665009534798,215.539835649227,75.36903410192312,273.26311229971793,3.512880562060889,5.626273862766477,/Users/yusuf/Data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M022.wav,True
IEMOCAP,train,Session1,Ses01F_impro03,2,Ses01F_impro03_M023,48,M,107.71,111.4,hap,happy,True,[LAUGHTER] Cat babies.,impro,F,70.93444471892896,12.121929685016509,212.8364175168765,61.442875810081205,267.85961473740963,4.370629370629371,9.59714547799974,/Users/yusuf/Data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M023.wav,True
IEMOCAP,train,Session1,Ses01F_impro03,2,Ses01F_impro03_F025,49,F,110.23,114.16,hap,happy,True,"We renamed Brenda, Lumber Janet.",impro,F,68.18034040010946,8.208037331411365,212.97951074200338,61.86594841693158,360.8994430271806,5.343511450381679,9.400905032295697,/Users/yusuf/Data/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_F025.wav,True
